TX_ID	SYMBOL	CHROM	STRAND	TX_START	TX_END	5_UTR	TX_EXONS	3_UTR	CDS_LENGTH
ENST00000307078	AXIN2	17	-1	65528563	65561648	[(65561450, 65561648), (65558621, 65558736)]	[(65561450, 65561648), (65557806, 65558736), (65549520, 65549660), (65541455, 65541557), (65538203, 65538343), (65537324, 65537835), (65536869, 65537063), (65536320, 65536553), (65535626, 65535721), (65533912, 65534079), (65528563, 65530102)]	[(65528563, 65529975)]	2532
ENST00000580513	AXIN2	17	-1	65558044	65561191	[(65560825, 65561191), (65558621, 65558736)]	[(65560825, 65561191), (65558044, 65558736)]	[]	577
ENST00000375702	AXIN2	17	-1	65529881	65558729	[(65558621, 65558729)]	[(65557806, 65558729), (65549520, 65549660), (65541455, 65541557), (65538203, 65538343), (65537324, 65537835), (65536320, 65536553), (65535626, 65535721), (65533912, 65534079), (65529881, 65530102)]	[(65529881, 65529975)]	2337
ENST00000544103	AXIN2	17	-1	65558169	65559496	[(65559444, 65559496), (65558621, 65558736)]	[(65559444, 65559496), (65558169, 65558736)]	[]	452
ENST00000585045	AXIN2	17	-1	65558046	65560296	[(65559954, 65560296), (65558621, 65558736)]	[(65559954, 65560296), (65558046, 65558736)]	[]	575
ENST00000374574	BMPR2	2	1	202377434	202567751	[(202377434, 202377474)]	[(202377434, 202377550), (202464809, 202464979), (202467519, 202467689), (202513719, 202513829), (202514888, 202514979), (202518822, 202519052), (202520087, 202520201), (202530794, 202530954), (202532585, 202532732), (202542311, 202542447), (202552716, 202552888), (202559696, 202567751)]	[(202559703, 202567751)]	1593
ENST00000374580	BMPR2	2	1	202376327	202567749	[(202376327, 202377474)]	[(202376327, 202377550), (202464809, 202464979), (202467519, 202467689), (202513719, 202513829), (202514888, 202514979), (202518822, 202519052), (202520087, 202520201), (202530794, 202530954), (202532585, 202532732), (202542311, 202542447), (202552716, 202552888), (202555252, 202556531), (202559696, 202567749)]	[(202559947, 202567749)]	3117
ENST00000652672	BRCA1	17	-1	43044295	43125483	[(43125277, 43125483), (43124017, 43124115), (43121558, 43121676), (43115726, 43115779), (43106527, 43106533)]	[(43125277, 43125483), (43124017, 43124115), (43121558, 43121676), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044295, 43045802)]	[(43044295, 43045677)]	5451
ENST00000357654	BRCA1	17	-1	43044295	43125364	[(43125271, 43125364), (43124097, 43124115)]	[(43125271, 43125364), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044295, 43045802)]	[(43044295, 43045677)]	5592
ENST00000634433	BRCA1	17	-1	43044295	43170245	[(43170126, 43170245), (43124097, 43124115)]	[(43170126, 43170245), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044295, 43045802)]	[(43044295, 43045677)]	5469
ENST00000591534	BRCA1	17	-1	43045563	43125329	[(43125271, 43125329), (43074479, 43074521)]	[(43125271, 43125329), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43045563, 43045802)]	[(43045563, 43045677)]	1065
ENST00000470026	BRCA1	17	-1	43044304	43125343	[(43125182, 43125343), (43124097, 43124115)]	[(43125182, 43125343), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044304, 43045802)]	[(43044304, 43045677)]	5592
ENST00000471181	BRCA1	17	-1	43044295	43125483	[(43125271, 43125483), (43124097, 43124115)]	[(43125271, 43125483), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43079334, 43079399), (43076488, 43076611), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044295, 43045802)]	[(43044295, 43045677)]	5655
ENST00000591849	BRCA1	17	-1	43045563	43125329	[(43125271, 43125329), (43050093, 43050190)]	[(43125271, 43125329), (43050062, 43050190), (43049121, 43049194), (43047643, 43047703), (43045563, 43045802)]	[(43045563, 43045677)]	291
ENST00000491747	BRCA1	17	-1	43045678	43125356	[(43125277, 43125356), (43124097, 43124115)]	[(43125277, 43125356), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43094744, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076611), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43045678, 43045802)]	[]	2280
ENST00000473961	BRCA1	17	-1	43044295	43125364	[(43125271, 43125364), (43124097, 43124115)]	[(43125271, 43125364), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099877), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044295, 43045802)]	[(43044295, 43045677)]	5466
ENST00000476777	BRCA1	17	-1	43044298	43125360	[(43125271, 43125360), (43124097, 43124115)]	[(43125271, 43125360), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099877), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082572), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044298, 43045802)]	[(43044298, 43045677)]	5586
ENST00000477152	BRCA1	17	-1	43044295	43125364	[(43125271, 43125364), (43124097, 43124115)]	[(43125271, 43125364), (43124017, 43124115), (43115726, 43115779), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044295, 43045802)]	[(43044295, 43045677)]	5514
ENST00000700182	BRCA1	17	-1	43070344	43125343	[(43125271, 43125343), (43124097, 43124115)]	[(43125271, 43125343), (43124017, 43124115), (43115726, 43115779), (43104868, 43104956), (43104122, 43104261), (43099775, 43099877), (43097244, 43097289), (43095846, 43095922), (43094744, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076611), (43074331, 43074521), (43070344, 43071238)]	[(43070344, 43070885)]	1635
ENST00000354071	BRCA1	17	-1	43091098	43125315	[]	[(43125271, 43125315), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091098, 43094860)]	[]	4497
ENST00000493795	BRCA1	17	-1	43045629	43125402	[(43125277, 43125402), (43124017, 43124115), (43106527, 43106533)]	[(43125277, 43125402), (43124017, 43124115), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43045629, 43045802)]	[(43045629, 43045677)]	5451
ENST00000494123	BRCA1	17	-1	43044295	43125450	[(43125277, 43125450), (43124097, 43124115)]	[(43125277, 43125450), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044295, 43045802)]	[(43044295, 43045677)]	5592
ENST00000352993	BRCA1	17	-1	43044295	43125370	[(43125271, 43125370), (43124097, 43124115)]	[(43125271, 43125370), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044295, 43045802)]	[(43044295, 43045677)]	2166
ENST00000468300	BRCA1	17	-1	43044805	43125451	[(43125277, 43125451), (43124097, 43124115)]	[(43125277, 43125451), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43094744, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076611), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43047643, 43047703), (43044805, 43045802)]	[(43044805, 43045783)]	2100
ENST00000493919	BRCA1	17	-1	43044295	43125402	[(43125277, 43125402), (43124017, 43124115), (43106527, 43106533)]	[(43125277, 43125402), (43124017, 43124115), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43094744, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044295, 43045802)]	[(43044295, 43045677)]	2142
ENST00000484087	BRCA1	17	-1	43045434	43125343	[(43125271, 43125343), (43124097, 43124115)]	[(43125271, 43125343), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43094744, 43094860), (43090944, 43091032), (43082404, 43082572), (43076488, 43076611), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43045434, 43045802)]	[(43045434, 43045677)]	2154
ENST00000644555	BRCA1	17	-1	43044304	43125370	[(43125271, 43125370), (43124017, 43124115), (43119121, 43119265), (43115726, 43115779), (43106527, 43106533)]	[(43125271, 43125370), (43124017, 43124115), (43119121, 43119265), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43094744, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044304, 43045802)]	[(43044304, 43045677)]	2142
ENST00000461574	BRCA1	17	-1	43044304	43125370	[(43125271, 43125370), (43124097, 43124115)]	[(43125271, 43125370), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076611), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044304, 43045802)]	[(43044304, 43045677)]	5589
ENST00000586385	BRCA1	17	-1	43045563	43125329	[(43125186, 43125329)]	[(43125182, 43125329), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43045563, 43045802)]	[(43045563, 43045677)]	522
ENST00000497488	BRCA1	17	-1	43044295	43125300	[(43125271, 43125300), (43094643, 43094860)]	[(43125271, 43125300), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044295, 43045802)]	[(43044295, 43045677)]	4704
ENST00000618469	BRCA1	17	-1	43044304	43125364	[(43124737, 43125364), (43124097, 43124115)]	[(43124737, 43125364), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044304, 43045802)]	[(43044304, 43045677)]	5592
ENST00000644379	BRCA1	17	-1	43045086	43125364	[(43125271, 43125364), (43124097, 43124115)]	[(43125271, 43125364), (43124017, 43124115), (43115726, 43115779), (43106456, 43106533), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43079334, 43079399), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43045086, 43045802)]	[(43045086, 43045677)]	5658
ENST00000489037	BRCA1	17	-1	43044295	43125321	[(43125182, 43125321), (43124097, 43124115)]	[(43125182, 43125321), (43124017, 43124115), (43115726, 43115779), (43104868, 43104956), (43104122, 43104261), (43099775, 43099880), (43097244, 43097289), (43095846, 43095922), (43091435, 43094860), (43090944, 43091032), (43082404, 43082575), (43076488, 43076614), (43074331, 43074521), (43070928, 43071238), (43067608, 43067695), (43063874, 43063951), (43063333, 43063373), (43057052, 43057135), (43051063, 43051117), (43049121, 43049194), (43047643, 43047703), (43044295, 43045802)]	[(43044295, 43045677)]	5514
